-33.86|151.21|39|2016|9|3|21|17|13|94|51|25|1015|1002|995|Rain
-33.86|151.21|39|2016|9|4|18|13|9|71|47|21|1027|1021|1015|Sunny
-33.86|151.21|39|2016|9|5|21|14|9|82|54|25|1030|1028|1027|Sunny
-33.86|151.21|39|2016|9|6|22|16|10|94|67|30|1030|1028|1026|Sunny
-33.86|151.21|39|2016|9|7|21|18|14|100|78|41|1032|1030|1028|Sunny
-33.86|151.21|39|2016|9|8|22|19|15|88|67|44|1030|1026|1023|Sunny
-33.86|151.21|39|2016|9|9|25|20|15|77|61|25|1023|1018|1013|Sunny
-33.86|151.21|39|2016|9|10|22|18|14|94|53|15|1016|1012|1010|Rain
-33.86|151.21|39|2016|9|11|19|16|12|82|58|35|1021|1018|1016|Sunny
-33.86|151.21|39|2016|9|12|21|17|12|88|60|28|1022|1020|1018|Sunny
-33.86|151.21|39|2016|9|13|19|18|16|88|78|63|1022|1019|1017|Rain
-33.86|151.21|39|2016|9|14|25|21|16|100|70|34|1017|1011|1007|Rain
-33.86|151.21|39|2016|9|15|22|18|14|88|37|11|1014|1009|1007|Sunny
-33.86|151.21|39|2016|9|16|22|18|14|72|42|17|1021|1016|1013|Rain
-33.86|151.21|39|2016|9|17|22|17|11|67|47|24|1023|1020|1017|Sunny
-33.86|151.21|39|2016|9|18|17|14|13|100|77|46|1017|1009|1001|Rain
-33.86|151.21|39|2016|9|19|21|17|13|100|57|21|1015|1009|1002|Sunny
-33.86|151.21|39|2016|9|20|21|15|9|71|47|17|1019|1016|1015|Sunny
-33.86|151.21|39|2016|9|21|22|18|14|88|64|30|1016|1010|1006|Rain
-33.86|151.21|39|2016|9|22|19|16|13|88|62|41|1009|1007|1005|Rain
-33.86|151.21|39|2016|9|23|19|17|14|77|59|42|1012|1011|1008|Sunny
-33.86|151.21|39|2016|9|24|21|17|12|82|67|44|1013|1010|1007|Sunny
-33.86|151.21|39|2016|9|25|21|17|14|94|71|38|1011|1007|1004|Rain
-33.86|151.21|39|2016|9|26|19|16|12|88|53|24|1013|1011|1009|Sunny
-33.86|151.21|39|2016|9|27|23|17|11|62|34|8|1013|1010|1005|Sunny
-33.86|151.21|39|2016|9|28|20|14|9|62|45|27|1014|1012|1008|Sunny
-33.86|151.21|39|2016|9|29|23|18|13|88|52|10|1008|999|993|Rain
-33.86|151.21|39|2016|9|30|19|16|13|51|36|21|1002|999|997|Sunny
-33.86|151.21|39|2016|10|1|22|17|12|63|36|17|1011|1005|1001|Sunny
-33.86|151.21|39|2016|10|2|26|19|12|67|42|14|1013|1009|1005|Sunny
-33.86|151.21|39|2016|10|3|26|21|17|46|27|4|1006|1001|997|Rain
-33.86|151.21|39|2016|10|4|24|18|12|55|29|10|1009|1005|1002|Sunny
-33.86|151.21|39|2016|10|5|23|17|11|59|27|4|1017|1014|1008|Sunny
-33.86|151.21|39|2016|10|6|28|21|13|46|27|7|1021|1018|1016|Sunny
-33.86|151.21|39|2016|10|7|31|23|16|59|30|8|1021|1018|1014|Sunny
-33.86|151.21|39|2016|10|8|24|20|16|78|53|18|1023|1017|1013|Sunny
-33.86|151.21|39|2016|10|9|22|18|13|67|47|24|1023|1020|1013|Sunny
-33.86|151.21|39|2016|10|10|34|26|17|64|36|12|1013|1007|1004|Sunny
-33.86|151.21|39|2016|10|11|19|16|13|72|35|12|1017|1013|1010|Rain
-33.86|151.21|39|2016|10|12|22|16|9|58|38|12|1017|1015|1012|Sunny
-33.86|151.21|39|2016|10|13|16|14|12|94|62|34|1025|1021|1016|Rain
-33.86|151.21|39|2016|10|14|20|14|8|71|49|23|1026|1024|1022|Sunny
-33.86|151.21|39|2016|10|15|26|18|11|82|44|7|1024|1019|1015|Sunny
-33.86|151.21|39|2016|10|16|28|22|16|60|36|11|1016|1011|1006|Sunny
-33.86|151.21|39|2016|10|17|24|19|14|82|47|17|1013|1007|1003|Rain
-33.86|151.21|39|2016|10|18|26|18|11|72|35|11|1014|1012|1010|Sunny
-33.86|151.21|39|2016|10|19|23|19|15|59|38|7|1023|1017|1013|Sunny
-33.86|151.21|39|2016|10|20|22|18|14|68|47|28|1024|1022|1020|Rain
-33.86|151.21|39|2016|10|21|27|21|16|77|59|29|1022|1015|1010|Rain
-33.86|151.21|39|2016|10|22|21|17|12|100|75|20|1015|1010|1007|Rain
-33.86|151.21|39|2016|10|23|17|13|10|82|52|30|1020|1017|1014|Rain
-33.86|151.21|39|2016|10|24|18|14|9|72|52|25|1020|1018|1016|Sunny
-33.86|151.21|39|2016|10|25|25|18|11|77|53|20|1019|1016|1013|Sunny
-33.86|151.21|39|2016|10|26|28|21|14|77|43|13|1016|1014|1012|Sunny
-33.86|151.21|39|2016|10|27|21|18|15|94|70|31|1021|1015|1011|Rain
-33.86|151.21|39|2016|10|28|19|17|14|94|68|47|1021|1019|1018|Rain
-33.86|151.21|39|2016|10|29|25|21|16|95|76|40|1020|1018|1016|Rain
-33.86|151.21|39|2016|10|30|26|23|19|83|70|48|1017|1010|1004|Rain
-33.86|151.21|39|2016|10|31|22|19|15|64|34|9|1015|1010|1003|Sunny
-33.86|151.21|39|2016|11|1|22|17|12|59|37|17|1015|1012|1008|Sunny
-33.86|151.21|39|2016|11|2|23|18|13|72|42|15|1017|1014|1012|Sunny
-33.86|151.21|39|2016|11|3|26|20|14|83|57|16|1019|1016|1013|Sunny
-33.86|151.21|39|2016|11|4|31|23|16|94|43|4|1017|1011|1006|Sunny
-33.86|151.21|39|2016|11|5|26|22|18|31|16|4|1010|1005|1000|Sunny
-33.86|151.21|39|2016|11|6|22|18|14|46|28|11|1013|1009|1007|Sunny
-33.86|151.21|39|2016|11|7|30|22|15|59|39|10|1012|1008|1004|Sunny
-33.86|151.21|39|2016|11|8|26|22|18|94|73|20|1012|1008|1005|Rain
-33.86|151.21|39|2016|11|9|20|18|17|94|86|75|1013|1011|1008|cloudy
-33.86|151.21|39|2016|11|10|24|20|16|94|74|47|1011|1009|1006|cloudy
-33.86|151.21|39|2016|11|11|24|21|17|88|71|44|1013|1010|1009|Rain
-33.86|151.21|39|2016|11|12|34|26|18|94|55|8|1009|1001|995|cloudy
-33.86|151.21|39|2016|11|13|30|24|18|64|28|5|1001|998|995|Sunny
-33.86|151.21|39|2016|11|14|22|19|17|82|51|28|1013|1004|998|Rain
-33.86|151.21|39|2016|11|15|21|18|15|82|58|31|1018|1015|1012|Rain
-33.86|151.21|39|2016|11|16|23|18|14|77|58|36|1025|1020|1016|Sunny
-33.86|151.21|39|2016|11|17|24|20|16|82|61|39|1026|1023|1019|Sunny
-33.86|151.21|39|2016|11|18|34|26|17|73|41|13|1020|1015|1012|Sunny
-33.86|151.21|39|2016|11|19|27|23|18|94|70|26|1022|1017|1014|Sunny
-33.86|151.21|39|2016|11|20|27|22|18|78|62|37|1021|1019|1017|Sunny
-33.86|151.21|39|2016|11|21|30|25|20|88|66|36|1020|1016|1014|Sunny
-33.86|151.21|39|2016|11|22|33|27|21|83|55|23|1015|1013|1011|Rain
-33.86|151.21|39|2016|11|23|28|23|17|100|75|39|1013|1009|1006|cloudy
-33.86|151.21|39|2016|11|24|21|17|13|83|54|28|1014|1012|1010|Sunny
-33.86|151.21|39|2016|11|25|23|19|15|72|52|19|1017|1013|1012|Sunny
-33.86|151.21|39|2016|11|26|25|21|17|83|58|34|1017|1015|1012|Sunny
-33.86|151.21|39|2016|11|27|23|21|18|88|71|52|1019|1017|1015|Rain
-33.86|151.21|39|2016|11|28|28|24|20|88|67|41|1018|1012|1008|cloudy
-33.86|151.21|39|2016|11|29|23|21|19|94|76|54|1014|1011|1009|Sunny
-33.86|151.21|39|2016|11|30|26|22|18|83|68|37|1014|1010|1007|Rain
-33.86|151.21|39|2016|12|1|30|24|18|83|56|20|1009|1006|1004|Rain
-33.86|151.21|39|2016|12|2|35|27|19|88|46|8|1013|1008|1006|Sunny
-33.86|151.21|39|2016|12|3|25|22|20|94|67|40|1017|1015|1012|Sunny
-33.86|151.21|39|2016|12|4|27|23|19|83|66|44|1016|1014|1011|Sunny
-33.86|151.21|39|2016|12|5|32|26|21|94|75|40|1013|1009|1005|cloudy
-33.86|151.21|39|2016|12|6|25|22|20|94|83|71|1014|1011|1009|Rain
-33.86|151.21|39|2016|12|7|25|22|19|94|71|46|1016|1014|1012|Rain
-33.86|151.21|39|2016|12|8|29|24|21|89|64|35|1014|1004|996|cloudy
-33.86|151.21|39|2016|12|9|27|22|18|60|36|6|1019|1009|998|Sunny
-33.86|151.21|39|2016|12|10|23|20|16|77|55|37|1023|1021|1018|Sunny
-33.86|151.21|39|2016|12|11|26|23|20|73|59|30|1023|1021|1019|Sunny
-33.86|151.21|39|2016|12|12|28|24|20|73|58|37|1023|1020|1016|Sunny
-33.86|151.21|39|2016|12|13|37|29|21|83|45|8|1017|1012|1009|Sunny
-33.86|151.21|39|2016|12|14|36|28|21|94|37|7|1014|1008|1006|Rain
-33.86|151.21|39|2016|12|15|21|18|16|100|90|71|1019|1016|1014|Rain
-33.86|151.21|39|2016|12|16|22|19|16|100|94|83|1018|1012|1007|Rain
